Game_Id,Date,Period,Event,Description,Time_Elapsed,Seconds_Elapsed,Strength,Ev_Zone,Type,Ev_Team,Home_Zone,Away_Team,Home_Team,p1_name,p1_ID,p2_name,p2_ID,p3_name,p3_ID,awayPlayer1,awayPlayer1_id,awayPlayer2,awayPlayer2_id,awayPlayer3,awayPlayer3_id,awayPlayer4,awayPlayer4_id,awayPlayer5,awayPlayer5_id,awayPlayer6,awayPlayer6_id,homePlayer1,homePlayer1_id,homePlayer2,homePlayer2_id,homePlayer3,homePlayer3_id,homePlayer4,homePlayer4_id,homePlayer5,homePlayer5_id,homePlayer6,homePlayer6_id,Away_Players,Home_Players,Away_Score,Home_Score,Away_Goalie,Away_Goalie_Id,Home_Goalie,Home_Goalie_Id,xC,yC,Home_Coach,Away_Coach
30121,2021-05-15,4,BLOCK,"BOS #88 PASTRNAK BLOCKED BY  WSH #9 ORLOV, Snap, Def. Zone",0:09,9.0,5x5,Def,SNAP SHOT,BOS,Def,BOS,WSH,DMITRY ORLOV,8475200.0,DAVID PASTRNAK,8477956.0,,,PATRICE BERGERON,8470638.0,BRAD MARCHAND,8473419.0,DAVID PASTRNAK,8477956.0,MATT GRZELCYK,8476891.0,CHARLIE MCAVOY,8479325.0,TUUKKA RASK,8471695.0,LARS ELLER,8474189.0,MICHAEL RAFFL,8477290.0,CONOR SHEARY,8477839.0,DMITRY ORLOV,8475200.0,JOHN CARLSON,8474590.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,-67.0,1.0,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,4,STOP,ICING,0:41,41.0,5x5,,,,,BOS,WSH,,,,,,,CRAIG SMITH,8475225.0,DAVID KREJCI,8471276.0,TAYLOR HALL,8475791.0,JEREMY LAUZON,8478468.0,KEVAN MILLER,8476191.0,TUUKKA RASK,8471695.0,LARS ELLER,8474189.0,MICHAEL RAFFL,8477290.0,CONOR SHEARY,8477839.0,DMITRY ORLOV,8475200.0,JOHN CARLSON,8474590.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,,,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,4,FAC,WSH won Def. Zone - BOS #46 KREJCI vs WSH #20 ELLER,0:41,41.0,5x5,Def,,WSH,Def,BOS,WSH,LARS ELLER,8474189.0,DAVID KREJCI,8471276.0,,,CRAIG SMITH,8475225.0,DAVID KREJCI,8471276.0,TAYLOR HALL,8475791.0,JEREMY LAUZON,8478468.0,KEVAN MILLER,8476191.0,TUUKKA RASK,8471695.0,LARS ELLER,8474189.0,MICHAEL RAFFL,8477290.0,CONOR SHEARY,8477839.0,DMITRY ORLOV,8475200.0,JOHN CARLSON,8474590.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,-69.0,22.0,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,4,TAKE,"BOS TAKEAWAY - #46 KREJCI, Off. Zone",0:53,53.0,5x5,Off,,BOS,Def,BOS,WSH,DAVID KREJCI,8471276.0,,,,,CRAIG SMITH,8475225.0,DAVID KREJCI,8471276.0,TAYLOR HALL,8475791.0,JEREMY LAUZON,8478468.0,KEVAN MILLER,8476191.0,TUUKKA RASK,8471695.0,LARS ELLER,8474189.0,MICHAEL RAFFL,8477290.0,CONOR SHEARY,8477839.0,DMITRY ORLOV,8475200.0,JOHN CARLSON,8474590.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,,,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,4,BLOCK,"BOS #25 CARLO BLOCKED BY  WSH #8 OVECHKIN, Wrist, Def. Zone",1:26,86.0,5x5,Def,WRIST SHOT,BOS,Def,BOS,WSH,ALEX OVECHKIN,8471214.0,BRANDON CARLO,8478443.0,,,CHARLIE COYLE,8475745.0,SEAN KURALY,8476374.0,TAYLOR HALL,8475791.0,MIKE REILLY,8476422.0,BRANDON CARLO,8478443.0,TUUKKA RASK,8471695.0,NICKLAS BACKSTROM,8473563.0,ANTHONY MANTHA,8477511.0,ALEX OVECHKIN,8471214.0,JUSTIN SCHULTZ,8474602.0,BRENDEN DILLON,8475455.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,-46.0,23.0,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,4,MISS,"WSH #10 SPRONG, Wrist, Wide of Net, Off. Zone, 38 ft.",1:42,102.0,5x5,Off,WRIST SHOT,WSH,Off,BOS,WSH,DANIEL SPRONG,8478466.0,,,,,CHARLIE COYLE,8475745.0,SEAN KURALY,8476374.0,NICK RITCHIE,8477941.0,MIKE REILLY,8476422.0,BRANDON CARLO,8478443.0,TUUKKA RASK,8471695.0,NICKLAS BACKSTROM,8473563.0,DANIEL SPRONG,8478466.0,ANTHONY MANTHA,8477511.0,NICK JENSEN,8475324.0,ZDENO CHARA,8465009.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,68.0,-32.0,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,4,BLOCK,"WSH #33 CHARA BLOCKED BY  BOS #13 COYLE, Wrist, Def. Zone",1:48,108.0,5x5,Def,WRIST SHOT,WSH,Off,BOS,WSH,CHARLIE COYLE,8475745.0,ZDENO CHARA,8465009.0,,,CHARLIE COYLE,8475745.0,SEAN KURALY,8476374.0,NICK RITCHIE,8477941.0,MIKE REILLY,8476422.0,BRANDON CARLO,8478443.0,TUUKKA RASK,8471695.0,DANIEL SPRONG,8478466.0,ANTHONY MANTHA,8477511.0,TJ OSHIE,8471698.0,NICK JENSEN,8475324.0,ZDENO CHARA,8465009.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,59.0,27.0,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,4,STOP,OFFSIDE,2:35,155.0,5x5,,,,,BOS,WSH,,,,,,,CURTIS LAZAR,8477508.0,CHRIS WAGNER,8475780.0,JAKE DEBRUSK,8478498.0,JEREMY LAUZON,8478468.0,KEVAN MILLER,8476191.0,TUUKKA RASK,8471695.0,DANIEL SPRONG,8478466.0,TOM WILSON,8476880.0,TJ OSHIE,8471698.0,NICK JENSEN,8475324.0,BRENDEN DILLON,8475455.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,,,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,4,FAC,BOS won Neu. Zone - BOS #20 LAZAR vs WSH #26 DOWD,2:35,155.0,5x5,Neu,,BOS,Neu,BOS,WSH,CURTIS LAZAR,8477508.0,NIC DOWD,8475343.0,,,CURTIS LAZAR,8477508.0,CHRIS WAGNER,8475780.0,JAKE DEBRUSK,8478498.0,JEREMY LAUZON,8478468.0,KEVAN MILLER,8476191.0,TUUKKA RASK,8471695.0,NIC DOWD,8475343.0,GARNET HATHAWAY,8477903.0,CARL HAGELIN,8474176.0,JUSTIN SCHULTZ,8474602.0,BRENDEN DILLON,8475455.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,0.0,0.0,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,4,HIT,"BOS #14 WAGNER HIT WSH #2 SCHULTZ, Off. Zone",3:15,195.0,5x5,Off,,BOS,Def,BOS,WSH,CHRIS WAGNER,8475780.0,JUSTIN SCHULTZ,8474602.0,,,PATRICE BERGERON,8470638.0,CHRIS WAGNER,8475780.0,JAKE DEBRUSK,8478498.0,MATT GRZELCYK,8476891.0,CHARLIE MCAVOY,8479325.0,TUUKKA RASK,8471695.0,NIC DOWD,8475343.0,GARNET HATHAWAY,8477903.0,CARL HAGELIN,8474176.0,JUSTIN SCHULTZ,8474602.0,BRENDEN DILLON,8475455.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,-90.0,-32.0,PETER LAVIOLETTE,BRUCE CASSIDY
